crate	file	line	name	visibility	context	context_type	is_test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2512	joint_gradient_accumulates	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2701	forward_cached_matches_bilinear_score	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2778	gradient_norm_nonzero	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2811	sgd_moves_parameters	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2862	clip_stats_include_shared_trunk	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2878	sgd_clips_shared_trunk_update	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2908	scale_and_accumulate	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	2957	numerical_gradient_check_entropy	priv	free		test
pixelflow-pipeline	pixelflow-pipeline/src/training/unified_backward.rs	3043	entropy_pushes_toward_half	priv	free		test
pixelflow-runtime	pixelflow-runtime/build.rs	1	has_x11_feature	priv	free		prod
pixelflow-runtime	pixelflow-runtime/build.rs	5	main	priv	free		prod
pixelflow-runtime	pixelflow-runtime/build.rs	49	determine_display_driver	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/animated_sphere.rs	53	eval	priv	impl	SphereAt	prod
pixelflow-runtime	pixelflow-runtime/examples/animated_sphere.rs	85	eval	priv	impl	ColorScreenRemap	prod
pixelflow-runtime	pixelflow-runtime/examples/animated_sphere.rs	119	build_scene_at_time	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/animated_sphere.rs	183	send	priv	impl	AnimatedSphereApp	prod
pixelflow-runtime	pixelflow-runtime/examples/animated_sphere.rs	241	main	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/bench_psychedelic.rs	10	mach_absolute_time	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/bench_psychedelic.rs	13	nanos_now	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/bench_psychedelic.rs	83	bench_scanline	priv	free		test
pixelflow-runtime	pixelflow-runtime/examples/bench_psychedelic.rs	120	main	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/chrome_sphere.rs	32	eval	priv	impl	SphereAt	prod
pixelflow-runtime	pixelflow-runtime/examples/chrome_sphere.rs	66	eval	priv	impl	ColorScreenRemap	prod
pixelflow-runtime	pixelflow-runtime/examples/chrome_sphere.rs	88	build_scene	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/chrome_sphere.rs	114	main	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/image_viewer.rs	39	eval	priv	impl	SphereAt	prod
pixelflow-runtime	pixelflow-runtime/examples/image_viewer.rs	66	eval	priv	impl	ScreenRemap	prod
pixelflow-runtime	pixelflow-runtime/examples/image_viewer.rs	83	build_scene	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/image_viewer.rs	109	main	priv	free		prod
pixelflow-runtime	pixelflow-runtime/examples/image_viewer.rs	137	send	priv	impl	DummyApp	prod
pixelflow-runtime	pixelflow-runtime/examples/psychedelic_shader.rs	108	send	priv	impl	PsychedelicApp	prod
pixelflow-runtime	pixelflow-runtime/examples/psychedelic_shader.rs	150	main	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/api/private.rs	65	fmt	priv	impl	EngineData	prod
pixelflow-runtime	pixelflow-runtime/src/api/private.rs	92	from	priv	impl	EngineData	prod
pixelflow-runtime	pixelflow-runtime/src/api/private.rs	100	from	priv	impl	From	prod
pixelflow-runtime	pixelflow-runtime/src/api/private.rs	135	create_engine_actor	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	392	fmt	priv	impl	AppData	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	403	send	priv	trait	Application	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	409	send	priv	impl	Application	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	447	fmt	priv	impl	AppManagement	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	488	default	priv	impl	WindowDescriptor	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	513	new	pub(crate)	impl	UnregisteredEngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	532	register	pub	impl	UnregisteredEngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	575	new_for_test	pub	impl	EngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/api/public.rs	588	send	pub	impl	EngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/config.rs	27	default	priv	impl	PerformanceConfig	prod
pixelflow-runtime	pixelflow-runtime/src/config.rs	49	default	priv	impl	WindowConfig	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	16	new	priv	trait	DisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	19	send	priv	trait	DisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	22	run	priv	trait	DisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	35	new	pub	impl	DriverActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	41	handle_data	priv	impl	DriverActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	45	handle_control	priv	impl	DriverActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	49	handle_management	priv	impl	DriverActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/driver.rs	53	park	priv	impl	DriverActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/headless.rs	36	clone	priv	impl	HeadlessDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/headless.rs	47	new	priv	impl	HeadlessDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/headless.rs	56	send	priv	impl	HeadlessDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/headless.rs	63	run	priv	impl	HeadlessDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/headless.rs	75	run_event_loop	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	20	new	pub	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	31	read_idx	priv	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	35	write_idx	priv	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	41	blocking_read_timeout	pub	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	98	read_bytes	priv	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	111	write	pub	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/ipc.rs	165	write_bytes	priv	impl	SharedRingBuffer	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	33	init_resources	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	55	clone	priv	impl	WebDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	66	new	priv	impl	WebDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	75	send	priv	impl	WebDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	82	run	priv	impl	WebDisplayDriver	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	94	run_event_loop	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	158	event_loop	priv	impl	WebState	prod
pixelflow-runtime	pixelflow-runtime/src/display/drivers/web/mod.rs	231	handle_present	priv	impl	WebState	prod
pixelflow-runtime	pixelflow-runtime/src/display/ops.rs	6	handle_data	priv	trait	PlatformOps	prod
pixelflow-runtime	pixelflow-runtime/src/display/ops.rs	7	handle_control	priv	trait	PlatformOps	prod
pixelflow-runtime	pixelflow-runtime/src/display/ops.rs	8	handle_management	priv	trait	PlatformOps	prod
pixelflow-runtime	pixelflow-runtime/src/display/ops.rs	9	park	priv	trait	PlatformOps	prod
pixelflow-runtime	pixelflow-runtime/src/display/platform.rs	15	new	pub	impl	PlatformActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/platform.rs	21	handle_data	priv	impl	PlatformActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/platform.rs	25	handle_control	priv	impl	PlatformActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/platform.rs	29	handle_management	priv	impl	PlatformActor	prod
pixelflow-runtime	pixelflow-runtime/src/display/platform.rs	33	park	priv	impl	PlatformActor	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	96	handle_data	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	203	handle_control	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	239	handle_management	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	329	park	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	342	spawn_rasterizer	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	384	handle_app_data	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	410	trigger_render_with_window	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	450	present_cooked_frame	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	470	handle_driver_event	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	702	convert_mouse_button	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	713	new	priv	impl	EngineHandler	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	732	new	priv	impl	DriverActor	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	757	with_config	pub	impl	Troupe	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	815	engine_handle	pub	impl	Troupe	prod
pixelflow-runtime	pixelflow-runtime/src/engine_troupe.rs	824	raw_engine_handle	pub	impl	Troupe	prod
pixelflow-runtime	pixelflow-runtime/src/error.rs	27	fmt	priv	impl	RuntimeError	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	29	fmt	priv	impl	FramePacket	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	39	new	pub	impl	FramePacket	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	51	recycle	pub	impl	FramePacket	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	67	new	pub	impl	EngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	74	submit_frame	pub	impl	EngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	81	try_submit_frame	pub	impl	EngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	90	clone	priv	impl	EngineHandle	prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	105	create_frame_channel	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	116	create_recycle_channel	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/frame.rs	139	eval	priv	impl	TestSurface	test
pixelflow-runtime	pixelflow-runtime/src/frame.rs	150	test_create_channels	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/frame.rs	156	test_submit_and_receive	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/frame.rs	170	test_recycle_loop	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/input.rs	107	is_modifier	pub	impl	KeySymbol	prod
pixelflow-runtime	pixelflow-runtime/src/lib.rs	48	pixelflow_init_worker	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/lib.rs	59	pixelflow_dispatch_event	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	11	map_event	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	95	handle_selection_request	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	150	handle_selection_notify	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	189	handle_button_press	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	234	handle_button_release	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	248	extract_modifiers	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/events.rs	265	xkeysym_to_keysymbol	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/platform.rs	36	set_shared_waker	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/platform.rs	52	new	pub	impl	LinuxOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/platform.rs	63	handle_data	priv	impl	LinuxOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/platform.rs	82	handle_control	priv	impl	LinuxOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/platform.rs	114	handle_management	priv	impl	LinuxOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/platform.rs	159	park	priv	impl	LinuxOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	32	new	priv	impl	SelectionAtoms	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	69	new	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	162	query_scale_factor	priv	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	192	present	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	236	set_title	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	245	set_size	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	252	set_cursor	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	266	copy_to_clipboard	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	279	request_paste	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	293	bell	pub	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/linux/window.rs	302	drop	priv	impl	X11Window	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	16	make_nsstring	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	26	nsstring_to_string	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	46	general	pub	impl	NSPasteboard	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	54	clear_contents	pub	impl	NSPasteboard	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	60	set_string	pub	impl	NSPasteboard	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	87	new	pub	impl	NSPoint	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	100	new	pub	impl	NSSize	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	113	new	pub	impl	NSRect	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	125	shared	pub	impl	NSApplication	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	133	set_activation_policy	pub	impl	NSApplication	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	139	activate_ignoring_other_apps	pub	impl	NSApplication	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	146	finish_launching	pub	impl	NSApplication	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	152	send_event	pub	impl	NSApplication	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	159	next_event	pub	impl	NSApplication	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	180	alloc	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	188	init_with_content_rect	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	209	set_title	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	220	set_content_view	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	226	make_key_and_order_front	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	236	content_view	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	243	close	pub	impl	NSWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	255	alloc	pub	impl	NSView	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	262	init_with_frame	pub	impl	NSView	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	269	set_wants_layer	pub	impl	NSView	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	276	layer	pub	impl	NSView	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	286	is_null	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	290	type_	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	294	window	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	298	location_in_window	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	302	modifier_flags	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	307	characters	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	314	key_code	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	319	scrolling_delta_x	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	323	scrolling_delta_y	pub	impl	NSEvent	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/cocoa.rs	346	is_spatial	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/events.rs	12	map_event	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/events.rs	87	map_modifiers	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/events.rs	110	map_key	priv	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	34	from_raw	pub	impl	Id	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	43	retain	pub	impl	Id	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	52	as_ptr	pub	impl	Id	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	58	clone	priv	impl	Id	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	67	drop	priv	impl	Id	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	87	new	pub	impl	NSRect	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	100	new	pub	impl	NSPoint	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	113	new	pub	impl	NSSize	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	122	objc_getClass	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	123	sel_registerName	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	128	objc_msgSend	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	131	objc_allocateClassPair	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	136	objc_registerClassPair	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	137	class_addMethod	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	149	class	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	154	selector	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	187	msg_send_void	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	192	msg_send_id	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	198	msg_send_bool	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	206	msg_send_any	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	212	msg_send_any_1	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	218	msg_send_any_2	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	224	msg_send_any_4	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	237	nsstring_to_string	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/objc.rs	250	string_to_nsstring	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/platform.rs	32	new	pub	impl	MetalOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/platform.rs	63	handle_data	priv	impl	MetalOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/platform.rs	86	handle_control	priv	impl	MetalOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/platform.rs	128	handle_management	priv	impl	MetalOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/platform.rs	177	park	priv	impl	MetalOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/platform.rs	272	drop	priv	impl	MetalOps	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	69	new_2d	pub	impl	MTLRegion	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	85	objc_getClass	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	86	sel_registerName	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	87	objc_msgSend	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	95	class	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	102	sel	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	108	send	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	116	send_1	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	124	send_2	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	132	send_3	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/sys.rs	140	send_4	pub	free		prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	16	new	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	42	MTLCreateSystemDefaultDevice	priv	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	85	set_title	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	89	set_size	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	101	size	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	105	scale_factor	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	112	set_cursor	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	125	set_visible	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	135	request_redraw	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	142	present	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	181	poll_resize	pub	impl	MacWindow	prod
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	213	test_window_creation	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	236	test_metal_layer_config	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	273	test_resize_state	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/platform/macos/window.rs	306	test_abi_alignment	priv	free		test
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	16	wake	priv	trait	EventLoopWaker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	22	wake	priv	impl	NoOpWaker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	65	default	priv	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	71	wake	priv	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	81	new	pub	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	93	set_target	pub	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	108	wake_atom	pub	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	115	clear_target	pub	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	122	wake	priv	impl	X11Waker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	164	wake	priv	impl	CocoaWaker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	170	new	pub	impl	CocoaWaker	prod
pixelflow-runtime	pixelflow-runtime/src/platform/waker.rs	176	wake	priv	impl	CocoaWaker	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	27	new	pub	impl	MockEngine	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	56	take_handle	pub	impl	MockEngine	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	60	messages	pub	impl	MockEngine	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	71	handle_data	priv	impl	MessageCollector	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	79	handle_control	priv	impl	MessageCollector	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	87	handle_management	priv	impl	MessageCollector	prod
pixelflow-runtime	pixelflow-runtime/src/testing/mock_engine.rs	95	park	priv	impl	MessageCollector	prod
pixelflow-runtime	pixelflow-runtime/src/traits.rs	79	render	priv	trait	Application	prod
pixelflow-runtime	pixelflow-runtime/src/traits.rs	87	on_event	priv	trait	Application	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	31	try_consume_vsync_token	pub(crate)	free		prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	45	return_vsync_token	pub(crate)	free		prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	68	vsync_token_count	pub(crate)	free		prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	79	default	priv	impl	VsyncConfig	prod
pixelflow-runtime	pixelflow-runtime/src/vsync_actor.rs	159	spawn_clock_thread	priv	impl	VsyncActor	prod
